iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
679	23765	2.666	0.01600000075995922
680	23800	2.671	0.01600000075995922
681	23835	2.675	0.01600000075995922
682	23870	2.679	0.01600000075995922
683	23905	2.681	0.01600000075995922
684	23940	2.684	0.01600000075995922
685	23975	2.686	0.01600000075995922
686	24010	2.689	0.01600000075995922
687	24045	2.691	0.01600000075995922
688	24080	2.694	0.01600000075995922
689	24115	2.697	0.01600000075995922
690	24150	2.7	0.01600000075995922
691	24185	2.702	0.01600000075995922
692	24220	2.705	0.01600000075995922
693	24255	2.708	0.01600000075995922
694	24290	2.71	0.01600000075995922
695	24325	2.713	0.01600000075995922
696	24360	2.716	0.01600000075995922
697	24395	2.718	0.01600000075995922
698	24430	2.72	0.01600000075995922
699	24465	2.723	0.01600000075995922
700	24500	2.725	0.01600000075995922
701	24535	2.728	0.01600000075995922
702	24570	2.73	0.01600000075995922
703	24605	2.733	0.01600000075995922
704	24640	2.735	0.01600000075995922
705	24675	2.738	0.01600000075995922
706	24710	2.74	0.01600000075995922
707	24745	2.743	0.01600000075995922
708	24780	2.746	0.01600000075995922
709	24815	2.749	0.01600000075995922
710	24850	2.751	0.01600000075995922
711	24885	2.753	0.01600000075995922
712	24920	2.756	0.01600000075995922
713	24955	2.759	0.01600000075995922
714	24990	2.761	0.01600000075995922
715	25025	2.764	0.01600000075995922
716	25060	2.775	0.01600000075995922
717	25095	2.778	0.01600000075995922
718	25130	2.78	0.01600000075995922
719	25165	2.783	0.01600000075995922
720	25200	2.786	0.01600000075995922
721	25235	2.788	0.01600000075995922
722	25270	2.791	0.01600000075995922
723	25305	2.794	0.01600000075995922
724	25340	2.796	0.01600000075995922
725	25375	2.799	0.01600000075995922
726	25410	2.801	0.01600000075995922
727	25445	2.803	0.01600000075995922
728	25480	2.806	0.01600000075995922
729	25515	2.808	0.01600000075995922
730	25550	2.811	0.01600000075995922
731	25585	2.813	0.01600000075995922
732	25620	2.816	0.01600000075995922
733	25655	2.818	0.01600000075995922
734	25690	2.821	0.01600000075995922
735	25725	2.823	0.01600000075995922
736	25760	2.826	0.01600000075995922
737	25795	2.828	0.01600000075995922
738	25830	2.831	0.01600000075995922
739	25865	2.834	0.01600000075995922
740	25900	2.836	0.01600000075995922
741	25935	2.839	0.01600000075995922
742	25970	2.841	0.01600000075995922
743	26005	2.844	0.01600000075995922
744	26040	2.846	0.01600000075995922
745	26075	2.849	0.01600000075995922
746	26110	2.851	0.01600000075995922
747	26145	2.854	0.01600000075995922
748	26180	2.856	0.01600000075995922
749	26215	2.859	0.01600000075995922
750	26250	2.861	0.01600000075995922
751	26285	2.863	0.01600000075995922
752	26320	2.866	0.01600000075995922
753	26355	2.868	0.01600000075995922
754	26390	2.871	0.01600000075995922
755	26425	2.873	0.01600000075995922
756	26460	2.876	0.01600000075995922
757	26495	2.878	0.01600000075995922
758	26530	2.88	0.01600000075995922
759	26565	2.883	0.01600000075995922
760	26600	2.885	0.01600000075995922
761	26635	2.887	0.01600000075995922
762	26670	2.89	0.01600000075995922
763	26705	2.892	0.01600000075995922
764	26740	2.894	0.01600000075995922
765	26775	2.897	0.01600000075995922
766	26810	2.9	0.01600000075995922
767	26845	2.903	0.01600000075995922
768	26880	2.905	0.01600000075995922
769	26915	2.908	0.01600000075995922
